tile_id,year,area_ha
343946_1438825,2021,37046.68384313724
343946_1438825,2022,38178.96152941174
343946_1438825,2023,36700.23545098039
343946_1438825,2024,35304.23823529412
343946_1463825,2019,27099.54086274509
343946_1463825,2020,23783.353294117645
343946_1463825,2021,26840.877764705885
343946_1463825,2022,26703.568
343946_1463825,2023,30000.79015686273
343946_1463825,2024,22618.031294117645
343946_1488825,2019,19286.92694117648
343946_1488825,2020,11792.308352941174
343946_1488825,2021,18919.4308627451
343946_1488825,2022,16804.705647058832
343946_1488825,2023,24028.919098039223
343946_1488825,2024,13651.083921568632
343946_1513825,2019,13539.38952941177
343946_1513825,2020,8351.194313725491
343946_1513825,2021,11556.162470588231
343946_1513825,2022,8760.433960784312
343946_1513825,2023,12250.617647058829
343946_1513825,2024,4890.264588235294
343946_1538825,2019,9300.568980392154
343946_1538825,2020,9114.211254901962
343946_1538825,2021,7251.983294117646
343946_1538825,2022,6106.401568627452
343946_1538825,2023,8373.685960784314
343946_1538825,2024,4728.728274509805
343946_1563825,2019,3677.134980392157
343946_1563825,2020,3050.8765098039216
343946_1563825,2021,3126.3440392156867
343946_1563825,2022,3817.8940000000007
343946_1563825,2023,5645.711294117648
343946_1563825,2024,2696.747372549019
343946_1588825,2019,5390.725333333335
343946_1588825,2020,5367.31674509804
343946_1588825,2021,6447.924039215686
343946_1588825,2022,5550.161921568629
343946_1588825,2023,7960.161372549021
343946_1588825,2024,3958.90568627451
343946_1613825,2019,6919.053176470588
343946_1613825,2020,6997.733333333335
343946_1613825,2021,8211.568901960785
343946_1613825,2022,7996.928392156862
343946_1613825,2023,6374.009294117647
343946_1613825,2024,5447.421568627451
343946_1638825,2019,3184.829215686274
343946_1638825,2020,3470.400117647059
343946_1638825,2021,4522.033607843136
343946_1638825,2022,4048.359137254902
343946_1638825,2023,4041.17231372549
343946_1638825,2024,2541.7048627450977
343946_988825,2019,38934.16674509791
343946_988825,2020,33769.03631372536
343946_988825,2021,40127.92109803909
343946_988825,2022,36185.70799999989
343946_988825,2023,37575.33721568616
343946_988825,2024,28249.995411764598
368946_1013825,2019,48552.24823529406
368946_1013825,2020,47153.79584313719
368946_1013825,2021,49040.23690196069
368946_1013825,2022,47887.21109803914
368946_1013825,2023,47992.38066666659
368946_1013825,2024,40201.08466666661
368946_1038825,2019,32901.8938431372
368946_1038825,2020,33639.713647058765
368946_1038825,2021,36313.07454901954
368946_1038825,2022,35038.53682352936
368946_1038825,2023,33773.021176470545
368946_1038825,2024,28666.289215686225
368946_1063825,2019,28708.104039215577
368946_1063825,2020,28668.810509803803
368946_1063825,2021,31448.11933333321
368946_1063825,2022,30346.920431372426
368946_1063825,2023,27868.63701960773
368946_1063825,2024,25521.15792156851
368946_1088825,2019,20858.86349019608
368946_1088825,2020,20034.05349019608
368946_1088825,2021,24756.39270588235
368946_1088825,2022,22262.75835294117
368946_1088825,2023,20456.72639215685
368946_1088825,2024,17401.708705882356
368946_1113825,2019,15798.360235294062
368946_1113825,2020,15128.827921568574
368946_1113825,2021,18193.508235294077
368946_1113825,2022,17488.319803921524
368946_1113825,2023,15686.823215686223
368946_1113825,2024,13051.396235294063
368946_1138825,2019,46149.62258823514
368946_1138825,2020,46544.94968627438
368946_1138825,2021,49260.33411764692
368946_1138825,2022,48667.01082352929
368946_1138825,2023,46286.97729411751
368946_1138825,2024,44833.84317647045
368946_1163825,2019,46614.41090196068
368946_1163825,2020,46405.92572549007
368946_1163825,2021,49730.5018431371
368946_1163825,2022,48334.31031372534
368946_1163825,2023,47255.80999999989
368946_1163825,2024,45529.64074509794
368946_1188825,2019,30284.45996078433
368946_1188825,2020,30402.63541176472
368946_1188825,2021,32660.384627450985
368946_1188825,2022,29810.79968627452
368946_1188825,2023,30107.63960784314
368946_1188825,2024,29441.284431372555
368946_1213825,2019,45037.54705882342
368946_1213825,2020,45077.83505882342
368946_1213825,2021,46249.62772549007
368946_1213825,2022,43499.04576470574
368946_1213825,2023,44371.12937254889
368946_1213825,2024,42603.86003921556
368946_1238825,2019,26440.16737254903
368946_1238825,2020,25715.94466666667
368946_1238825,2021,26784.782156862755
368946_1238825,2022,25736.7697254902
368946_1238825,2023,26795.35250980392
368946_1238825,2024,24591.67870588236
368946_1263825,2019,25488.96039215681
368946_1263825,2020,24779.39090196073
368946_1263825,2021,26195.571372548977
368946_1263825,2022,25720.37960784309
368946_1263825,2023,27467.577686274424
368946_1263825,2024,26712.169725490105
368946_1288825,2019,37266.23101960777
368946_1288825,2020,36841.86721568618
368946_1288825,2021,36264.45803921559
368946_1288825,2022,36045.42729411756
368946_1288825,2023,39849.21345098029
368946_1288825,2024,38395.07925490184
368946_1313825,2019,48978.695294117526
368946_1313825,2020,49489.32121568616
368946_1313825,2021,48571.22250980382
368946_1313825,2022,47284.96847058813
368946_1313825,2023,47762.42352941166
368946_1313825,2024,47555.24898039206
368946_1338825,2019,51039.71294117639
368946_1338825,2020,51330.252901960695
368946_1338825,2021,50793.95984313716
368946_1338825,2022,50387.763019607766
368946_1338825,2023,49790.5549019607
368946_1338825,2024,49868.41701960776
368946_1363825,2019,31074.37247058817
368946_1363825,2020,33501.00486274498
368946_1363825,2021,33336.382039215576
368946_1363825,2022,33599.106039215585
368946_1363825,2023,31875.391568627336
368946_1363825,2024,32667.57470588224
368946_1388825,2019,32058.851999999988
368946_1388825,2020,32293.20050980393
368946_1388825,2021,33900.25125490195
368946_1388825,2022,32194.29098039214
368946_1388825,2023,30666.789294117647
368946_1388825,2024,31987.09333333334
368946_1413825,2019,12395.410901960791
368946_1413825,2020,12576.656980392156
368946_1413825,2021,12312.141882352944
368946_1413825,2022,10833.636274509809
368946_1413825,2023,12079.030705882358
368946_1413825,2024,10177.452470588236
368946_1438825,2019,13932.751372549024
368946_1438825,2020,16239.335725490191
368946_1438825,2021,17032.539058823535
368946_1438825,2022,16055.025490196082
368946_1438825,2023,16798.49196078432
368946_1438825,2024,15859.49874509805
368946_1463825,2019,29600.814352941183
368946_1463825,2020,29849.123568627445
368946_1463825,2021,30784.434313725484
368946_1463825,2022,30864.321176470592
368946_1463825,2023,29309.519607843136
368946_1463825,2024,28417.26447058824
368946_1488825,2019,17654.696
368946_1488825,2020,11965.81576470588
368946_1488825,2021,17067.771607843133
368946_1488825,2022,15246.406901960783
368946_1488825,2023,21974.921529411757
368946_1488825,2024,11433.631686274508
368946_1513825,2019,3426.7120392156858
368946_1513825,2020,2659.417725490196
368946_1513825,2021,2921.020431372549
368946_1513825,2022,3474.148666666667
368946_1513825,2023,4109.805215686274
368946_1513825,2024,1570.1916470588233
368946_1538825,2019,5146.098627450982
368946_1538825,2020,2658.645647058824
368946_1538825,2021,2878.8962352941194
368946_1538825,2022,4938.4055686274505
368946_1538825,2023,3641.1131764705888
368946_1538825,2024,1495.620470588235
368946_1563825,2019,2538.6294509803924
368946_1563825,2020,2681.155294117648
368946_1563825,2021,3540.25431372549
368946_1563825,2022,2533.0132549019613
368946_1563825,2023,4185.129333333334
368946_1563825,2024,1925.4665490196085
368946_1588825,2019,3507.052627450981
368946_1588825,2020,4317.239333333334
368946_1588825,2021,5200.198862745099
368946_1588825,2022,4374.877764705882
368946_1588825,2023,4847.984784313726
368946_1588825,2024,2844.4618039215693
368946_1613825,2019,4142.722862745098
368946_1613825,2020,3828.3430196078425
368946_1613825,2021,4923.310980392155
368946_1613825,2022,5065.617215686275
368946_1613825,2023,5113.774627450981
368946_1613825,2024,3713.267490196079
368946_1638825,2019,6086.672392156861
368946_1638825,2020,6790.335999999997
368946_1638825,2021,6780.231882352938
368946_1638825,2022,6913.183372549017
368946_1638825,2023,3619.4160784313735
368946_1638825,2024,2530.1871372549026
368946_988825,2019,41469.82145098027
368946_988825,2020,39439.1448235293
368946_988825,2021,42365.67399999988
368946_988825,2022,40227.33301960772
368946_988825,2023,40251.88862745085
368946_988825,2024,33032.37290196067
393946_1013825,2019,49193.126431372446
393946_1013825,2020,47031.71823529399
393946_1013825,2021,48980.84752941164
393946_1013825,2022,47888.55474509791
393946_1013825,2023,47798.75364705872
393946_1013825,2024,43770.15584313715
393946_1038825,2019,44265.70913725482
393946_1038825,2020,41622.811490196
393946_1038825,2021,44963.33082352933
393946_1038825,2022,44654.66164705875
393946_1038825,2023,41528.1298039215
393946_1038825,2024,35528.66658823529
393946_1063825,2019,22137.682627450977
393946_1063825,2020,21514.66352941177
393946_1063825,2021,28123.09478431373
393946_1063825,2022,30602.286627450936
393946_1063825,2023,21395.359333333337
393946_1063825,2024,16445.73333333333
393946_1088825,2019,13589.652196078436
393946_1088825,2020,14329.583372549028
393946_1088825,2021,20813.856078431378
393946_1088825,2022,19949.679686274518
393946_1088825,2023,15252.611411764708
393946_1088825,2024,11288.661607843143
393946_1113825,2019,18590.845607843134
393946_1113825,2020,18949.127921568623
393946_1113825,2021,23769.484431372544
393946_1113825,2022,23833.01717647058
393946_1113825,2023,21475.123647058823
393946_1113825,2024,17367.04556862744
393946_1138825,2019,32204.96525490186
393946_1138825,2020,32023.422745097945
393946_1138825,2021,35241.74878431362
393946_1138825,2022,34419.80733333323
393946_1138825,2023,33040.152235294016
393946_1138825,2024,31697.810745097944
393946_1163825,2019,47212.73749019605
393946_1163825,2020,47068.2666274509
393946_1163825,2021,49760.1958039215
393946_1163825,2022,48289.940117647006
393946_1163825,2023,47834.47772549015
393946_1163825,2024,46011.40478431369
393946_1188825,2019,46322.4086666666
393946_1188825,2020,47678.567999999934
393946_1188825,2021,47638.10274509798
393946_1188825,2022,45265.37337254896
393946_1188825,2023,46961.90509803916
393946_1188825,2024,45320.854274509766
393946_1213825,2019,41488.87525490184
393946_1213825,2020,41801.30827450969
393946_1213825,2021,43002.792235294
393946_1213825,2022,41312.64376470578
393946_1213825,2023,41964.595921568514
393946_1213825,2024,39528.02647058812
393946_1238825,2019,10734.311294117648
393946_1238825,2020,11165.71050980392
393946_1238825,2021,12501.09694117647
393946_1238825,2022,11778.19470588236
393946_1238825,2023,13646.735294117643
393946_1238825,2024,10506.864901960786
393946_1263825,2019,19537.587215686224
393946_1263825,2020,22303.42831372545
393946_1263825,2021,22303.305333333283
393946_1263825,2022,20703.05011764701
393946_1263825,2023,23747.39996078425
393946_1263825,2024,21999.497450980336
393946_1288825,2019,43045.19588235283
393946_1288825,2020,43788.62980392145
393946_1288825,2021,43961.07282352929
393946_1288825,2022,41842.799568627335
393946_1288825,2023,43185.648666666544
393946_1288825,2024,42914.97109803912
393946_1313825,2019,41647.22376470576
393946_1313825,2020,41615.611176470455
393946_1313825,2021,40744.918196078295
393946_1313825,2022,39032.04752941164
393946_1313825,2023,38872.51294117636
393946_1313825,2024,39255.34941176457
393946_1338825,2019,27167.2503921568
393946_1338825,2020,29393.1735686274
393946_1338825,2021,28430.14933333329
393946_1338825,2022,27340.45941176463
393946_1338825,2023,26140.11509803921
393946_1338825,2024,27194.89090196077
393946_1363825,2019,26004.51023529412
393946_1363825,2020,27303.15250980392
393946_1363825,2021,27664.242862745086
393946_1363825,2022,24939.21231372549
393946_1363825,2023,24132.56184313725
393946_1363825,2024,26202.658745098048
393946_1388825,2019,18461.932509803915
393946_1388825,2020,18418.08615686274
393946_1388825,2021,21569.08815686275
393946_1388825,2022,16324.852431372552
393946_1388825,2023,18950.98815686275
393946_1388825,2024,15256.846588235292
393946_1413825,2019,7255.301607843138
393946_1413825,2020,6625.789254901961
393946_1413825,2021,7544.487098039216
393946_1413825,2022,4161.389019607843
393946_1413825,2023,7778.217137254902
393946_1413825,2024,3902.030156862745
393946_1438825,2019,6739.819019607843
393946_1438825,2020,7614.384627450981
393946_1438825,2021,8129.223568627453
393946_1438825,2022,7546.000156862747
393946_1438825,2023,8875.429098039214
393946_1438825,2024,6328.700705882356
393946_1463825,2019,19772.837058823527
393946_1463825,2020,20808.49682352941
393946_1463825,2021,21945.04792156864
393946_1463825,2022,21022.806156862745
393946_1463825,2023,20951.491215686277
393946_1463825,2024,20243.14694117647
393946_1488825,2019,18721.82619607844
393946_1488825,2020,17482.879450980396
393946_1488825,2021,18222.02392156863
393946_1488825,2022,18581.32043137255
393946_1488825,2023,20224.251137254905
393946_1488825,2024,15401.728509803925
393946_1513825,2019,16634.245019607846
393946_1513825,2020,15910.526666666668
393946_1513825,2021,16592.90450980392
393946_1513825,2022,15219.266980392158
393946_1513825,2023,21175.13635294118
393946_1513825,2024,12197.433294117647
393946_1538825,2019,7995.900117647061
393946_1538825,2020,7980.28674509804
393946_1538825,2021,7507.793019607844
393946_1538825,2022,8064.187529411765
393946_1538825,2023,8083.833529411765
393946_1538825,2024,5810.886588235294
393946_1563825,2019,6749.508941176471
393946_1563825,2020,8069.218784313727
393946_1563825,2021,8561.902666666667
393946_1563825,2022,8353.19145098039
393946_1563825,2023,8770.210117647059
393946_1563825,2024,7329.834352941174
393946_1588825,2019,7057.967764705883
393946_1588825,2020,8422.457019607844
393946_1588825,2021,8713.434156862744
393946_1588825,2022,8219.022196078433
393946_1588825,2023,7790.721607843138
393946_1588825,2024,6861.584431372549
393946_1613825,2019,1578.3482352941176
393946_1613825,2020,2724.6547450980397
393946_1613825,2021,2539.0872156862747
393946_1613825,2022,1865.0209411764704
393946_1613825,2023,2190.8211764705884
393946_1613825,2024,1685.1698039215687
393946_1638825,2019,511.0226274509803
393946_1638825,2020,676.7616862745098
393946_1638825,2021,787.6504705882353
393946_1638825,2022,657.8720392156864
393946_1638825,2023,672.6723921568628
393946_1638825,2024,288.5838039215687
393946_988825,2019,53286.456980392046
393946_988825,2020,52286.38086274499
393946_988825,2021,53590.13588235287
393946_988825,2022,52394.63309803911
393946_988825,2023,54379.68070588226
393946_988825,2024,51011.26309803912
418946_1013825,2019,53783.2164705881
418946_1013825,2020,51226.1296470587
418946_1013825,2021,52922.959803921454
418946_1013825,2022,52290.25780392143
418946_1013825,2023,52220.75399999985
418946_1013825,2024,47868.03094117636
418946_1038825,2019,49866.89690196071
418946_1038825,2020,45586.627882352885
418946_1038825,2021,49865.17705882348
418946_1038825,2022,49504.42399999992
418946_1038825,2023,47687.8904313725
418946_1038825,2024,39681.031058823486
418946_1063825,2019,28343.82584313727
418946_1063825,2020,26070.9488235294
418946_1063825,2021,30370.622156862748
418946_1063825,2022,32641.537607843133
418946_1063825,2023,27742.07623529412
418946_1063825,2024,22468.70556862747
418946_1088825,2019,33137.123843137124
418946_1088825,2020,32194.668352941066
418946_1088825,2021,37275.16560784305
418946_1088825,2022,36488.49670588224
418946_1088825,2023,32350.35313725478
418946_1088825,2024,27458.24027450969
418946_1113825,2019,35460.7190980392
418946_1113825,2020,35545.9664705882
418946_1113825,2021,38364.33152941178
418946_1113825,2022,40213.31815686277
418946_1113825,2023,35984.166862745085
418946_1113825,2024,35289.61160784312
418946_1138825,2019,13230.980196078432
418946_1138825,2020,13445.383372549026
418946_1138825,2021,17520.496823529375
418946_1138825,2022,16049.422980392166
418946_1138825,2023,16472.781215686282
418946_1138825,2024,14245.85607843138
418946_1163825,2019,21317.073137254894
418946_1163825,2020,24059.43580392156
418946_1163825,2021,27626.582313725463
418946_1163825,2022,25893.14501960781
418946_1163825,2023,26239.867019607835
418946_1163825,2024,24414.215215686258
418946_1188825,2019,10597.620196078436
418946_1188825,2020,11723.901921568631
418946_1188825,2021,14759.49333333334
418946_1188825,2022,13610.689450980402
418946_1188825,2023,14367.637019607851
418946_1188825,2024,12566.300156862746
418946_1213825,2019,17297.475058823533
418946_1213825,2020,20022.045294117677
418946_1213825,2021,20518.069529411776
418946_1213825,2022,19282.489411764695
418946_1213825,2023,20337.58843137256
418946_1213825,2024,18159.473921568624
418946_1238825,2019,6017.576588235289
418946_1238825,2020,7290.142549019598
418946_1238825,2021,7143.858705882341
418946_1238825,2022,7386.088470588229
418946_1238825,2023,7793.720392156853
418946_1238825,2024,6549.836039215682
418946_1263825,2019,11793.184745098037
418946_1263825,2020,15877.692039215692
418946_1263825,2021,15218.769372549015
418946_1263825,2022,12992.805803921565
418946_1263825,2023,16084.137725490193
418946_1263825,2024,16028.001333333325
418946_1288825,2019,22800.746941176378
418946_1288825,2020,25774.41376470579
418946_1288825,2021,25825.76062745088
418946_1288825,2022,22989.927607843103
418946_1288825,2023,26692.34462745089
418946_1288825,2024,24842.80254901955
418946_1313825,2019,34150.10129411766
418946_1313825,2020,35868.86090196079
418946_1313825,2021,37535.00894117647
418946_1313825,2022,34403.18137254902
418946_1313825,2023,33395.12168627455
418946_1313825,2024,33728.67549019609
418946_1338825,2019,11463.659372549018
418946_1338825,2020,11949.394039215687
418946_1338825,2021,14011.23894117647
418946_1338825,2022,12508.944274509806
418946_1338825,2023,12584.871529411766
418946_1338825,2024,10810.055450980391
418946_1363825,2019,9674.376117647063
418946_1363825,2020,10252.361529411768
418946_1363825,2021,13606.2297254902
418946_1363825,2022,9144.283254901962
418946_1363825,2023,12273.258196078432
418946_1363825,2024,6240.922313725491
418946_1388825,2019,7600.242823529413
418946_1388825,2020,7577.334862745097
418946_1388825,2021,11092.74219607843
418946_1388825,2022,6743.196901960785
418946_1388825,2023,10044.566588235297
418946_1388825,2024,5591.798784313724
418946_1413825,2019,3278.074274509804
418946_1413825,2020,2081.3994509803924
418946_1413825,2021,4218.837372549019
418946_1413825,2022,2224.9225882352944
418946_1413825,2023,4359.90968627451
418946_1413825,2024,1280.0716078431371
418946_1438825,2019,5255.794431372548
418946_1438825,2020,5069.255411764705
418946_1438825,2021,5590.7487058823535
418946_1438825,2022,4242.166627450982
418946_1438825,2023,5621.983333333333
418946_1438825,2024,3672.4437647058808
418946_1463825,2019,11146.790823529414
418946_1463825,2020,9871.791450980394
418946_1463825,2021,9760.473764705885
418946_1463825,2022,9396.278000000002
418946_1463825,2023,12076.448392156864
418946_1463825,2024,10134.980784313728
418946_1488825,2019,13868.036627450982
418946_1488825,2020,14291.939725490196
418946_1488825,2021,15705.369960784312
418946_1488825,2022,15755.441176470586
418946_1488825,2023,13468.51749019608
418946_1488825,2024,13391.75788235294
418946_1513825,2019,9258.767921568631
418946_1513825,2020,9961.37635294118
418946_1513825,2021,11026.48709803922
418946_1513825,2022,9652.058196078431
418946_1513825,2023,11147.17835294118
418946_1513825,2024,8948.363490196078
418946_1538825,2019,2173.889137254902
418946_1538825,2020,2246.419647058824
418946_1538825,2021,2971.936901960784
418946_1538825,2022,2461.427058823529
418946_1538825,2023,3135.36494117647
418946_1538825,2024,2142.4869411764707
418946_1563825,2019,16096.086196078437
418946_1563825,2020,17500.0662745098
418946_1563825,2021,18024.74321568628
418946_1563825,2022,18731.04745098039
418946_1563825,2023,19228.97925490196
418946_1563825,2024,18103.81223529412
418946_1588825,2019,4462.909686274511
418946_1588825,2020,6215.476745098039
418946_1588825,2021,6189.856980392156
418946_1588825,2022,4961.638392156862
418946_1588825,2023,5011.13811764706
418946_1588825,2024,5879.339019607841
418946_1613825,2019,1968.826901960784
418946_1613825,2020,2628.689725490196
418946_1613825,2021,3255.35462745098
418946_1613825,2022,2480.363490196079
418946_1613825,2023,2000.655568627451
418946_1613825,2024,1640.013019607843
418946_1638825,2019,1165.475098039216
418946_1638825,2020,2092.7121568627454
418946_1638825,2021,2382.1468235294124
418946_1638825,2022,2052.3455294117653
418946_1638825,2023,1277.369411764706
418946_1638825,2024,767.1805490196077
418946_988825,2019,55463.01007843128
418946_988825,2020,54936.72121568618
418946_988825,2021,55276.05772549009
418946_988825,2022,55106.24101960774
418946_988825,2023,54083.011411764615
418946_988825,2024,53253.2294509803
443946_1013825,2019,35690.75564705874
443946_1013825,2020,32453.36815686266
443946_1013825,2021,33652.118392156764
443946_1013825,2022,34020.59372549009
443946_1013825,2023,32428.33674509793
443946_1013825,2024,29779.269215686163
443946_1038825,2019,54525.70027450981
443946_1038825,2020,50123.73603921572
443946_1038825,2021,52959.80411764707
443946_1038825,2022,54802.11200000002
443946_1038825,2023,52164.99937254905
443946_1038825,2024,46111.177137254905
443946_1063825,2019,35125.316705882266
443946_1063825,2020,33919.28984313717
443946_1063825,2021,36598.059019607776
443946_1063825,2022,36915.17380392148
443946_1063825,2023,35218.5780392156
443946_1063825,2024,30108.244352941096
443946_1088825,2019,52867.407607843066
443946_1088825,2020,52504.7860392156
443946_1088825,2021,53648.83227450972
443946_1088825,2022,53944.21858823521
443946_1088825,2023,51463.92564705876
443946_1088825,2024,49362.10152941173
443946_1113825,2019,29355.13203921569
443946_1113825,2020,31755.83360784317
443946_1113825,2021,34113.67345098042
443946_1113825,2022,34067.15698039218
443946_1113825,2023,33239.70113725494
443946_1113825,2024,28871.929803921605
443946_1138825,2019,27736.83482352941
443946_1138825,2020,30851.07054901959
443946_1138825,2021,33476.93619607842
443946_1138825,2022,32467.443764705877
443946_1138825,2023,30946.50188235292
443946_1138825,2024,28949.105450980394
443946_1163825,2019,17925.4254509804
443946_1163825,2020,18718.20968627452
443946_1163825,2021,21191.75521568628
443946_1163825,2022,20313.51850980393
443946_1163825,2023,19306.79819607843
443946_1163825,2024,19791.365294117648
443946_1188825,2019,16994.689137254907
443946_1188825,2020,17637.637254901965
443946_1188825,2021,19939.91533333334
443946_1188825,2022,18828.938117647063
443946_1188825,2023,19460.80486274511
443946_1188825,2024,19386.91368627452
443946_1213825,2019,19317.854588235296
443946_1213825,2020,19773.866274509804
443946_1213825,2021,21365.60180392157
443946_1213825,2022,20450.87521568628
443946_1213825,2023,20300.17156862745
443946_1213825,2024,19488.983058823524
443946_1238825,2019,4733.9876862745095
443946_1238825,2020,5070.994745098038
443946_1238825,2021,5341.896235294116
443946_1238825,2022,4916.993215686272
443946_1238825,2023,5581.786039215685
443946_1238825,2024,5052.378745098039
443946_1263825,2019,1822.346274509804
443946_1263825,2020,2027.7941176470588
443946_1263825,2021,2556.6923921568628
443946_1263825,2022,1703.3829411764702
443946_1263825,2023,3722.194117647059
443946_1263825,2024,2118.901882352941
443946_1288825,2019,7053.671058823529
443946_1288825,2020,8964.78066666667
443946_1288825,2021,10129.876862745095
443946_1288825,2022,8662.122784313726
443946_1288825,2023,11516.842980392155
443946_1288825,2024,8472.797019607842
443946_1313825,2019,16059.634039215684
443946_1313825,2020,17421.220274509807
443946_1313825,2021,19325.861529411766
443946_1313825,2022,18641.076823529416
443946_1313825,2023,18859.25917647059
443946_1313825,2024,16595.950000000004
443946_1338825,2019,8875.124156862745
443946_1338825,2020,9859.893960784311
443946_1338825,2021,11540.344313725484
443946_1338825,2022,8551.06925490196
443946_1338825,2023,12003.195215686275
443946_1338825,2024,7193.961490196079
443946_1363825,2019,12830.752627450986
443946_1363825,2020,15621.887843137258
443946_1363825,2021,17452.472
443946_1363825,2022,12749.683019607844
443946_1363825,2023,17562.92466666667
443946_1363825,2024,10274.676549019609
443946_1388825,2019,13957.576470588234
443946_1388825,2020,13493.877215686278
443946_1388825,2021,16269.291647058828
443946_1388825,2022,13593.563529411764
443946_1388825,2023,17158.76011764706
443946_1388825,2024,11690.657843137258
443946_1413825,2019,4835.452274509804
443946_1413825,2020,3672.128470588236
443946_1413825,2021,5458.020274509804
443946_1413825,2022,3876.414274509804
443946_1413825,2023,6087.236392156864
443946_1413825,2024,3163.864
443946_1438825,2019,912.3153725490196
443946_1438825,2020,869.2258039215685
443946_1438825,2021,1370.1646666666668
443946_1438825,2022,613.1835294117648
443946_1438825,2023,1478.6440392156862
443946_1438825,2024,758.5076078431373
443946_1463825,2019,2001.024901960785
443946_1463825,2020,1876.0697647058823
443946_1463825,2021,2186.6120000000005
443946_1463825,2022,1644.7008627450978
443946_1463825,2023,2327.05137254902
443946_1463825,2024,1502.9292941176473
443946_1488825,2019,2446.290784313726
443946_1488825,2020,2634.2758039215687
443946_1488825,2021,2847.458078431373
443946_1488825,2022,2875.629647058825
443946_1488825,2023,3005.15062745098
443946_1488825,2024,2577.775725490196
443946_1513825,2019,365.908862745098
443946_1513825,2020,471.3513333333332
443946_1513825,2021,568.4414117647057
443946_1513825,2022,317.62109803921567
443946_1513825,2023,820.9805098039216
443946_1513825,2024,426.2034117647059
443946_1538825,2019,1832.3051372549023
443946_1538825,2020,1905.502705882353
443946_1538825,2021,2485.2269411764714
443946_1538825,2022,2453.782588235295
443946_1538825,2023,2404.822078431373
443946_1538825,2024,2217.7938431372554
443946_1563825,2019,15960.157529411768
443946_1563825,2020,17161.00368627451
443946_1563825,2021,17294.687098039212
443946_1563825,2022,16381.426549019605
443946_1563825,2023,17987.43701960784
443946_1563825,2024,17549.427450980394
443946_1588825,2019,4017.634901960785
443946_1588825,2020,5374.834588235292
443946_1588825,2021,5054.314352941176
443946_1588825,2022,3445.747764705883
443946_1588825,2023,4704.785529411765
443946_1588825,2024,4939.48831372549
443946_1613825,2019,847.0387450980393
443946_1613825,2020,1203.902745098039
443946_1613825,2021,1538.9831372549015
443946_1613825,2022,933.509882352941
443946_1613825,2023,833.8172549019604
443946_1613825,2024,869.6340784313725
443946_1638825,2019,2971.8041176470592
443946_1638825,2020,3985.6143921568623
443946_1638825,2021,4185.627686274512
443946_1638825,2022,3812.1571372549033
443946_1638825,2023,3315.847176470589
443946_1638825,2024,2803.6550980392167
443946_988825,2019,48601.34572549017
443946_988825,2020,48078.66039215682
443946_988825,2021,48978.38043137251
443946_988825,2022,48180.98345098038
443946_988825,2023,48495.488039215656
443946_988825,2024,47264.6492941176
468946_1013825,2019,23528.089333333308
468946_1013825,2020,21484.945607843103
468946_1013825,2021,22730.10949019605
468946_1013825,2022,22987.16133333332
468946_1013825,2023,22317.0541960784
468946_1013825,2024,19202.977647058757
468946_1038825,2019,42324.75603921562
468946_1038825,2020,41369.70203921567
468946_1038825,2021,41654.63082352936
468946_1038825,2022,45545.90619607837
468946_1038825,2023,44343.70250980384
468946_1038825,2024,36207.76439215679
468946_1063825,2019,50688.908196078286
468946_1063825,2020,43861.10301960761
468946_1063825,2021,49079.88607843121
468946_1063825,2022,52579.9186274508
468946_1063825,2023,48753.89164705865
468946_1063825,2024,43919.320549019416
468946_1088825,2019,40922.840352941246
468946_1088825,2020,38432.74631372557
468946_1088825,2021,41341.69200000007
468946_1088825,2022,42845.54023529418
468946_1088825,2023,39841.16960784321
468946_1088825,2024,39821.610980392245
468946_1113825,2019,33915.049058823475
468946_1113825,2020,35988.58568627445
468946_1113825,2021,38271.64490196072
468946_1113825,2022,39160.82627450976
468946_1113825,2023,38625.45164705878
468946_1113825,2024,35189.75968627446
468946_1138825,2019,35436.53756862742
468946_1138825,2020,38614.01156862738
468946_1138825,2021,39434.781176470526
468946_1138825,2022,40166.12486274504
468946_1138825,2023,37753.63192156854
468946_1138825,2024,31957.42152941172
468946_1163825,2019,27854.788666666704
468946_1163825,2020,30062.995490196103
468946_1163825,2021,31117.822980392204
468946_1163825,2022,31064.809411764752
468946_1163825,2023,29727.012941176497
468946_1163825,2024,28481.85592156868
468946_1188825,2019,25941.386666666644
468946_1188825,2020,28076.51788235292
468946_1188825,2021,27866.523607843104
468946_1188825,2022,27593.358470588195
468946_1188825,2023,28791.392627450958
468946_1188825,2024,27267.861882352918
468946_1213825,2019,40147.659411764645
468946_1213825,2020,38603.269843137205
468946_1213825,2021,40312.74674509799
468946_1213825,2022,36709.35039215683
468946_1213825,2023,39815.69043137248
468946_1213825,2024,36667.57533333328
468946_1238825,2019,23765.6682745098
468946_1238825,2020,24680.045803921555
468946_1238825,2021,26205.76690196077
468946_1238825,2022,24219.1096862745
468946_1238825,2023,25695.59403921568
468946_1238825,2024,23946.465686274503
468946_1263825,2019,8763.712901960786
468946_1263825,2020,10279.82768627451
468946_1263825,2021,10070.613450980389
468946_1263825,2022,9017.164352941176
468946_1263825,2023,11172.116352941175
468946_1263825,2024,9612.234627450976
468946_1288825,2019,23495.923058823428
468946_1288825,2020,25318.30823529401
468946_1288825,2021,25658.331725490083
468946_1288825,2022,23632.36403921558
